type,geometry.type,geometry.coordinates,properties.SUBTYPECD,properties.GRID_ADDRE,properties.WATTS,properties.FIXTURE_ST,properties.DECAL_COLO,properties.DECAL_NUMB,properties.LAMP_CD,properties.USE_CD,properties.MOUNT_HEIG,properties.OWNER,properties.BRACKET_CD,properties.BRACKET_LN,properties.INSTALL_DA,properties.RELATEDPOL,properties.FIRSTONPOL,properties.BRIDGE_IND,properties.MATERIAL_C,properties.STYLE,properties.WORK_EFFEC,properties.WORK_REQUE,properties.LUMENS,properties.CONTRACT_N,properties.NOM_VOLT,properties.SYMBOLROTA,properties.SUBMISSION,properties.WORKREQUES,properties.DESIGNID,properties.WORKLOCATI,properties.WORKFLOWST,properties.WORKFUNCTI,properties.ENABLED,properties.NONSTANDAR,properties.NONSTAND_1,properties.STREETLIGH,properties.PREMISE_ID,properties.ISWATCHLIG,properties.INSPECTION,properties.BASIC_PREM,properties.CUID,properties.PATTERN,properties.COLOR_TEMP,properties.BASE_COLOR,long,lat,copyright,date,pano_id,status,view_lat,view_long
Feature,Point,"[-78.500067, 38.060712]",1,F2326XN8900,100,ENCL,YLO,10,HPS,STL,0,,,,,14201018,YES,NO,W,STD,,0,8000,374030,0,51.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.500067,38.060712,© Google,2012-08,HVTHF772l8uuo59MkrsIOQ,OK,38.0608279,-78.5000343
Feature,Point,"[-78.494218, 38.037517]",1,G0025DM2000,100,ENCL,YLO,10,HPS,STL,0,,,,,14164512,YES,NO,W,STD,,0,8000,374030,0,164.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494218,38.037517,© Google,2012-10,UXnoWZ5G9dTV9lCFCGW_-Q,OK,38.03757513722522,-78.49423229629413
Feature,Point,"[-78.488514, 38.034276]",1,G0025GJ4600,150,ENCL,YLO,15,HPS,STL,0,,,,,14164537,YES,NO,W,STD,,0,14000,374030,0,310.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.488514,38.034276,© Google,2012-08,rxJjsQzFjMJCrN2cAj-sFA,OK,38.034307356720134,-78.48855082437431
Feature,Point,"[-78.49317, 38.04372]",4,G0026DB8400,175,ENCL,LTBL,17,MV,STL,0,,,,,16117059,YES,NO,W,STD,,0,7000,374030,0,61.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49316999999998,38.04372,© Google,2019-07,_lb8eEAV8eHzf2PJ1WkyjQ,OK,38.043802876219395,-78.49322014847864
Feature,Point,"[-78.477127, 38.031177]",4,G0025MH9400,250,ENCL,LTBL,25,MV,STL,0,,,,,16116933,YES,NO,W,STD,,0,11000,374030,0,244.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.477127,38.031177,© Google,2018-06,1zX-eSFuGb4b9NtV6ttk1A,OK,38.0311776,-78.477203
Feature,Point,"[-78.464059, 38.032236]",4,G0025UI5200,100,ENCL,LTBL,10,MV,STL,0,,,,,14165597,YES,NO,W,STD,,0,3300,374030,0,270.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46405899999998,38.032236,© Google,2019-07,kKPL4TfigdXxcz0jrbl2Zw,OK,38.032217004884465,-78.46399038174442
Feature,Point,"[-78.463967, 38.029713]",4,G0025UG5200,175,ENCL,LTBL,17,MV,STL,0,,,,,14164174,YES,NO,W,STD,,0,7000,374030,0,60.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46396700000003,38.029713,© Google,2018-06,1k4jaHGVKAUPWAUIFf5PcQ,OK,38.02977119944578,-78.46394670857399
Feature,Point,"[-78.500514, 38.039223]",1,F2325XN5300,150,ENCL,YLO,15,HPS,STL,0,,,,,16116169,YES,NO,W,STD,,0,14000,374030,0,159.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.500514,38.039223,© Google,2019-07,pnycQu8T6dAxDqecMqbYDw,OK,38.0392675,-78.5005676
Feature,Point,"[-78.498699, 38.023702]",4,G0025AB6900,175,ENCL,LTBL,17,MV,STL,0,,,,,880611,YES,NO,W,STD,,0,7000,374030,0,15.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.498699,38.023702,© Google,2019-07,eawqSPlG9htiELy0SBpy0Q,OK,38.023729,-78.4986393
Feature,Point,"[-78.456213, 38.026943]",1,G0125BE0300,100,COLN,YLO,10,HPS,STL,0,,,,,16116047,YES,NO,F,STD,,0,8000,374030,0,207.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.456213,38.026943,© Google,2019-07,hVPsXXxZdfru0GGYZO-EbA,OK,38.027092448513116,-78.45618777273673
Feature,Point,"[-78.492939, 38.030797]",1,G0025EH0100,250,ENFL,YLO,25,HPS,STL,0,DOM,,,,881181,YES,NO,W,STD,2006/08/23,6712420,23000,374030,0,255.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.492939,38.030797,© Google,2019-07,1H8aJsqD2JZ2cKob9iOWfw,OK,38.03077000545102,-78.4929813718141
Feature,Point,"[-78.512571, 38.023544]",4,F2325QB6800,100,ENCL,LTBL,10,MV,STL,0,,,,,14165171,YES,NO,W,STD,,0,3300,374030,0,271.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.512571,38.023544,© Google,2019-07,__eLYTKTe91j8nexCVYiKg,OK,38.0234906249025,-78.5125478329732
Feature,Point,"[-78.510142, 38.014243]",1,F2324RK9200,100,ENCL,YLO,10,HPS,STL,0,,,,,14165830,YES,NO,W,STD,,0,8000,374030,0,331.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.510142,38.014243,© Google,2012-07,Wr4yg75ilEJbNmdCyli4YQ,OK,38.01421850998602,-78.51007009559291
Feature,Point,"[-78.474659, 38.031191]",1,G0025OH4400,250,ENCL,YLO,25,HPS,STL,0,,,,,14164398,YES,NO,W,STD,,0,23000,374030,0,72.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.474659,38.031191,© Google,2019-07,JDIKhHAFDUXhte6-Pnlgrw,OK,38.03123100349001,-78.47459355857633
Feature,Point,"[-78.506367, 38.031512]",1,F2325UH1600,100,ENCL,YLO,10,HPS,STL,0,,,,,16116079,YES,NO,W,STD,,0,8000,374030,0,345.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.506367,38.031512,© Google,2019-07,lLyTfu7jwxFIeSyaxgm5pw,OK,38.03144440000001,-78.50631650000003
Feature,Point,"[-78.49885, 38.035565]",4,G0025AK5500,250,ENCL,LTBL,25,MV,STL,0,,,,,880926,YES,NO,W,STD,,0,11000,374030,0,355.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49885,38.03556500000001,© Google,2019-07,d5doULdMOHMCC8DShnAQEA,OK,38.03557892559743,-78.49879280663575
Feature,Point,"[-78.48437, 38.037887]",4,G0025IM8300,100,ENCL,LTBL,10,MV,STL,0,,,,,14164284,YES,NO,W,STD,,0,3300,374030,0,289.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48437,38.037887,© Google,2019-07,hHumsnlm_nn2aF_e-7LfEg,OK,38.03786250713265,-78.48432953377565
Feature,Point,"[-78.455066, 38.024517]",1,G0125BC7600,100,ENCL,YLO,10,HPS,STL,0,,,,,14166501,YES,NO,W,STD,,0,8000,374030,0,154.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.455066,38.024517,© Google,2019-07,uRDjEunFq7njFPNG116mYg,OK,38.02451458838867,-78.45513821251248
Feature,Point,"[-78.473452, 38.055904]",1,G0026PK0300,150,ENCL,YLO,15,HPS,STL,0,,,,,14147536,YES,NO,W,STD,,0,14000,374030,0,165.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47345200000002,38.055904,© Google,2014-10,wu-Usku5kF5VzvuLbESPzA,OK,38.0559592,-78.4735488
Feature,Point,"[-78.488096, 38.056751]",4,G0026GL7000,250,ENCL,LTBL,25,MV,STL,0,,,,,16116573,YES,NO,C,STD,,0,11000,374030,0,247.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.488096,38.056751,© Google,2019-07,2FoTe_M1VkS9sWHBHaiFgw,OK,38.056668951536686,-78.48807524385742
Feature,Point,"[-78.488375, 38.031155]",4,G0025GH4400,400,ENCL,LTBL,40,MV,STL,0,,,,,16116258,YES,NO,W,STD,,0,20000,374030,0,237.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.488375,38.031155,© Google,2019-07,xOZKQYKO4dEcP1LhMyvrMA,OK,38.031142779204785,-78.48834486321752
Feature,Point,"[-78.497696, 38.061145]",1,G0026BO1100,100,ENCL,YLO,10,HPS,STL,0,,,,,16116522,YES,NO,W,STD,,0,8000,374030,0,143.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49769599999998,38.061145,© Google,2019-07,slSnXbA9c5aQPu1aypvkYA,OK,38.06116913451881,-78.4977864890483
Feature,Point,"[-78.467509, 38.066254]",4,G0027SC5600,100,ENCL,LTBL,10,MV,STL,0,,,,,878747,YES,NO,W,STD,,0,3300,374030,0,33.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46750899999998,38.066254,© Google,2019-07,q3gMsEHNLRFSHp-AsDCBbw,OK,38.066297,-78.4674208
Feature,Point,"[-78.480655, 38.031891]",4,G0025KI9000,250,ENCL,LTBL,25,MV,STL,0,,,,,16100412,YES,NO,S,SPL,,0,11000,374030,0,334.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.480655,38.031891,© Encyclopedia Virginia,2017-06,CAoSLEFGMVFpcE5ZaGpSSzI0bUFEXzMyQmo3cXlWdWFCR25tVGs5U2stR2p1Mkt3,OK,38.03189622112285,-78.4806429825078
Feature,Point,"[-78.468239, 38.02972]",4,G0025SG0200,175,ENCL,LTBL,17,MV,STL,0,,,,,7633032,YES,NO,W,STD,,0,7000,374030,0,33.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.468239,38.02972000000001,© Google,2019-07,S899M6mzlaZWoaeOAMTF9g,OK,38.02974974524383,-78.46817347094421
Feature,Point,"[-78.474804, 38.030002]",4,G0025OG3500,175,OPEN,LTBL,17,MV,STL,0,,,,,880235,YES,NO,W,STD,,0,7000,374030,0,143.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.474804,38.030002,© Google,2019-07,JNI5KrHkt6hwBLFHkkkoBw,OK,38.030059895168975,-78.474817635435
Feature,Point,"[-78.501012, 38.028208]",1,F2325XF1200,100,ENCL,YLO,10,HPS,STL,0,,,,,880728,YES,NO,W,STD,,0,8000,374030,0,286.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.501012,38.028208,© Google,2019-07,dNyxjPJ_5ZeQNrJ7ZuibBg,OK,38.02817094414238,-78.50098835696308
Feature,Point,"[-78.466061, 38.02587]",1,G0025TD4600,100,ENCL,YLO,10,HPS,STL,0,,,,,16116850,YES,NO,W,STD,,0,8000,374030,0,246.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.466061,38.02587,© Google,2019-07,9rfiZMRrYIAGQnUPI7B65A,OK,38.02585197981514,-78.46608633953545
Feature,Point,"[-78.460925, 38.037502]",4,G0025WM2000,100,ENCL,LTBL,10,MV,STL,0,,,,,880114,YES,NO,W,STD,,0,3300,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.460925,38.037502,© Google,2014-10,UZPDPQTqKb_xw5BEhbPj2g,OK,38.037545568284905,-78.46090538158478
Feature,Point,"[-78.469786, 38.031894]",4,G0025RH2900,175,ENCL,LTBL,17,MV,STL,0,,,,,16116894,YES,NO,W,STD,,0,7000,374030,0,333.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.469786,38.031894,© Google,2019-07,1Ztxw_tyiuDI4iTkMmLtrw,OK,38.03184105493425,-78.4697655123653
Feature,Point,"[-78.500881, 38.056358]",4,F2326XK2700,175,ENCL,LTBL,17,MV,STL,0,,,,,14200160,YES,NO,W,STD,,0,7000,374030,0,339.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.500881,38.056358,© Google,2019-07,4e9UjGhwPoGLO9lc0o6ggQ,OK,38.05635172382897,-78.50081542753647
Feature,Point,"[-78.512616, 38.027693]",4,F2325QE5800,175,ENCL,LTBL,17,MV,STL,0,,,,,14164330,YES,NO,W,STD,,0,7000,374030,0,209.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.51261600000002,38.027693,© Google,2019-07,cQ4__mAgZ_iJ6yWPuWs8Qw,OK,38.02769960000001,-78.512689
Feature,Point,"[-78.489413, 38.062384]",1,G0026FP9000,150,ENCL,YLO,15,HPS,STL,0,,,,,16117077,YES,NO,C,STD,,0,14000,374030,0,267.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.489413,38.062384,© Google,2018-06,4mO3X5uVh6I3jG63rM-1dQ,OK,38.0623232,-78.4893619
Feature,Point,"[-78.480539, 38.0239]",1,G0025LB3900,100,ENCL,YLO,10,HPS,STL,0,,,,,16116720,YES,NO,W,STD,,0,8000,374030,0,69.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48053900000002,38.0239,© Google,2019-07,9guaiD__sUuPmdcrAnU_IA,OK,38.02396234326415,-78.48052948974255
Feature,Point,"[-78.455596, 38.024157]",4,G0125BC4200,100,CTMP,LTBL,10,MV,STL,0,,,,,16116028,YES,NO,C,STD,,0,3300,374030,0,316.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.455596,38.024157,© Google,2019-07,vNn3PovoJ4QgV5YgLYUIYQ,OK,38.02408709542936,-78.4554058063572
Feature,Point,"[-78.468274, 38.035069]",4,G0025SK1200,100,ENCL,LTBL,10,MV,STL,0,,,,,879373,YES,NO,W,STD,,0,3300,374030,0,42.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.468274,38.035069,© Google,2019-07,Wrmu_h61Rmoc0BiDTqfUHw,OK,38.03511030188725,-78.46827336973033
Feature,Point,"[-78.497406, 38.045605]",4,G0026BC4900,175,ENCL,LTBL,17,MV,STL,0,,,,,14147760,YES,NO,W,STD,,0,7000,374030,0,146.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49740600000001,38.045605,© Google,2015-10,ZQkQP5AdD9kYDk5lUEuTgw,OK,38.04565649111954,-78.4974813069006
Feature,Point,"[-78.467031, 38.062097]",4,G0026SO8700,100,OPEN,LTBL,10,MV,STL,0,,,,,14147674,YES,NO,W,STD,,0,3300,374030,0,144.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.467031,38.062097,© Google,2019-07,Y6lHeq7a4gXroMSWUajKwA,OK,38.06212567714354,-78.46708311570704
Feature,Point,"[-78.461846, 38.035277]",1,G0025VK7400,100,ENCL,YLO,10,HPS,STL,0,,,,,16116982,YES,NO,W,STD,,0,8000,374030,0,236.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.461846,38.035277,© Google,2019-07,SA5Lt61vnpUh4SZ3UwUchA,OK,38.0349785,-78.4614778
Feature,Point,"[-78.459871, 38.035303]",1,G0025XK0300,250,ENCL,YLO,25,HPS,STL,0,,,,,879774,YES,NO,W,STD,,0,23000,374030,0,246.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.45987099999998,38.035303000000006,© Google,2019-07,ScVxgc5Bv9CWk2FZz7NbOQ,OK,38.0352516739016,-78.45987558866058
Feature,Point,"[-78.466115, 38.034326]",4,G0025TJ4600,100,ENCL,LTBL,10,MV,STL,0,,,,,16116974,YES,NO,W,STD,,0,3300,374030,0,241.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.466115,38.034326,© Google,2012-10,lEzHjw62bljHrEtyjfgXgQ,OK,38.03431325205664,-78.46618695542743
Feature,Point,"[-78.479138, 38.036353]",4,G0025LL8100,175,ENCL,LTBL,17,MV,STL,0,,,,,879443,YES,NO,W,STD,,0,7000,374030,0,222.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.479138,38.03635300000001,© Google,2012-08,ERVttGLxfANKsa3K4i9Pug,OK,38.03632416601949,-78.47915413421168
Feature,Point,"[-78.496005, 38.040428]",1,G0025CO2200,150,ENCL,YLO,15,HPS,STL,0,,,,,16115854,YES,NO,W,STD,,0,14000,374030,0,154.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49600500000003,38.04042800000001,© Google,2019-07,5bYMh3pLMzD1fY_UYLVFXA,OK,38.040430920959494,-78.49605212408649
Feature,Point,"[-78.488711, 38.02917]",1,G0025GG3000,100,ENCL,YLO,10,HPS,STL,0,,,,,14164653,YES,NO,W,STD,,0,8000,374030,0,161.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.488711,38.02917,© Google,2019-07,7wwHdiIB3vLC79Ea27enlQ,OK,38.02917690093745,-78.48876613373218
Feature,Point,"[-78.46251, 38.044907]",1,G0026VC3200,100,ENCL,YLO,10,HPS,STL,0,,,,,14147621,YES,NO,W,STD,,0,8000,374030,0,302.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46251,38.044907,© Google,2019-07,ou_HTUalinR9hmt0eFpsXg,OK,38.04487415510368,-78.46245892348591
Feature,Point,"[-78.478763, 38.036105]",1,G0025MK0800,100,ENCL,YLO,10,HPS,STL,0,,,,,16116862,YES,NO,W,STD,,0,8000,374030,0,217.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.478763,38.036105,© Google,2012-08,cYIVmS3LR-oMCNUpsibtUA,OK,38.0360937833256,-78.47880368305407
Feature,Point,"[-78.463399, 38.040355]",4,G0025UO9100,175,ENCL,LTBL,17,MV,STL,0,,,,,16116964,YES,NO,W,STD,,0,7000,374030,0,143.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.463399,38.040355,© Google,2019-07,sdqHLLRX7CYdgPTSn4vo5A,OK,38.040407269593395,-78.46340225507866
Feature,Point,"[-78.471545, 38.067118]",1,G0027QD2200,100,ENCL,YLO,10,HPS,STL,0,,,,,878755,YES,NO,W,STD,,0,8000,374030,0,105.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47154499999998,38.067118,© Google,2014-10,1BAOXqPMOfKuWQf7k0X5dw,OK,38.067168742668144,-78.47149497060704
Feature,Point,"[-78.503307, 38.024234]",1,F2325VC9300,100,ENCL,YLO,10,HPS,STL,0,,,,,567621,YES,NO,W,STD,,0,8000,374030,0,104.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.50330699999998,38.024234,© Google,2019-07,I8batRr9lvyrywrCUP0bzw,OK,38.024229801418535,-78.50334418528439
Feature,Point,"[-78.501504, 38.028094]",4,F2325WF9100,175,ENCL,LTBL,17,MV,STL,0,,,,,16116365,YES,NO,W,STD,,0,7000,374030,0,283.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.501504,38.028094,© Google,2019-07,k5CsUF1zgLkQcki_JWHpOw,OK,38.02805195223372,-78.50149619007031
Feature,Point,"[-78.477771, 38.02626]",1,G0025MD6900,150,ENCL,YLO,15,HPS,STL,0,,,,,16116813,YES,NO,W,STD,,0,14000,374030,0,165.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47777099999998,38.02626,© Google,2019-07,xOgQ1rji0DD7Vlhd1Vdgzg,OK,38.02629701233477,-78.47783964169199
Feature,Point,"[-78.48744, 38.059313]",1,G0026HM0700,150,ENFL,YLO,15,HPS,STL,0,,,,,16116450,YES,NO,W,STD,,0,14000,374030,0,133.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48744,38.059313,© Google,2019-07,EdHh09P1AJ7crzb3yrPl7w,OK,38.05936939556445,-78.48747912980829
Feature,Point,"[-78.484684, 38.032632]",4,G0025II6400,250,ENCL,LTBL,25,MV,STL,0,,,,,16115948,NO,NO,S,FLU,,0,11000,374030,0,162.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.484684,38.032632,© Google,2019-07,ApIKJjk72EEi6758jnSXdQ,OK,38.03260875743597,-78.48474140966331
Feature,Point,"[-78.46904, 38.031031]",1,G0025RH6300,150,ENCL,YLO,15,HPS,STL,0,,,,,14164226,YES,NO,W,STD,,0,14000,374030,0,59.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46904,38.031031,© Google,2012-08,2A7kj7IspRhdOyzBxp7GuQ,OK,38.03103719999999,-78.46894870000001
Feature,Point,"[-78.477804, 38.03661]",4,G0025ML5100,100,ENCL,LTBL,10,MV,STL,0,,,,,16116864,YES,NO,W,STD,,0,3300,374030,0,349.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.477804,38.03661,© Google,2019-07,CUBBpeG2CuEqXU3-YHQOzg,OK,38.03661936398381,-78.47781581200354
Feature,Point,"[-78.486979, 38.065027]",1,G0027HB3700,150,ENCL,YLO,15,HPS,STL,0,,,,,16117142,YES,NO,C,STD,,0,14000,374030,0,58.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.486979,38.065027,© Google,2017-07,L3N9YvdACHFbk5OhzUbEcw,OK,38.0649653151483,-78.48703329851594
Feature,Point,"[-78.482582, 38.027026]",1,G0025JE8300,250,ENCL,YLO,25,HPS,STL,0,,,,,16116753,YES,NO,C,STD,,0,23000,374030,0,45.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.482582,38.027026,© Google,2019-07,denrPQMxR6NCSFSL4HVJ1g,OK,38.02703160650773,-78.4824725019617
Feature,Point,"[-78.455346, 38.0245]",1,G0125BC5600,150,CTMP,YLO,15,HPS,STL,0,,,,,16116030,YES,NO,C,STD,,0,14000,374030,0,226.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.45534599999998,38.0245,© Google,2019-07,dzAj0o15LarnS1MoruvlSA,OK,38.02442586343486,-78.45519375085759
Feature,Point,"[-78.470346, 38.031307]",4,G0025QH8600,175,ENCL,LTBL,17,MV,STL,0,,,,,567183,YES,NO,W,STD,,0,7000,374030,0,166.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47034599999998,38.031307,© Google,2019-07,INHJ8N_Xp8mtrkyTICQPXQ,OK,38.03133010000001,-78.4705223
Feature,Point,"[-78.49102, 38.026645]",1,G0025EE8100,400,DIR,YLO,40,HPS,STL,0,,,,,16116318,NO,NO,C,STD,,0,42000,374030,0,87.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49101999999998,38.026645,,,,ZERO_RESULTS,,
Feature,Point,"[-78.479133, 38.024485]",4,G0025LC8500,250,ENCL,LTBL,25,MV,STL,0,,,,,16116726,YES,NO,W,STD,,0,11000,374030,0,322.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.47913299999998,38.024485,© Google,2019-07,u1bKbsaPQJEgayw7Ed3xQQ,OK,38.024464816688536,-78.47906722504042
Feature,Point,"[-78.46086, 38.026046]",4,G0025WD4600,175,ENCL,LTBL,17,MV,STL,0,,,,,879658,YES,NO,W,STD,,0,7000,374030,0,73.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46086,38.026046,© Google,2019-07,OypAMOPIhx7Xi4d6QAyMBA,OK,38.026003713578476,-78.46083197114005
Feature,Point,"[-78.485386, 38.028349]",1,G0025IF1400,250,ENCL,YLO,25,HPS,STL,0,,,,,16116759,YES,NO,C,STD,,0,23000,374030,0,69.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.485386,38.028349,© Google,2019-07,15ZWf07jE1ndTOA9hGT5Tg,OK,38.02839065301342,-78.48530238991356
Feature,Point,"[-78.495015, 38.048199]",4,G0026CE7700,100,ENCL,LTBL,10,MV,STL,0,,,,,14147464,YES,NO,W,STD,,0,3300,374030,0,136.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.49501500000002,38.048199,© Google,2012-08,MgyVSFoxOgaJkpHvzsKpWw,OK,38.0482529,-78.4950488
Feature,Point,"[-78.482076, 38.035047]",4,G0025KK2100,250,ENCL,LTBL,25,MV,STL,0,,,,,14164033,YES,NO,W,STD,,0,11000,374030,0,141.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.482076,38.035047,© Google,2019-07,x9KEwRpchsLif7JtYsPxag,OK,38.03506545974648,-78.4821436077188
Feature,Point,"[-78.482002, 38.026833]",1,G0025KE2200,250,ENCL,YLO,25,HPS,STL,0,,,,,16116780,YES,NO,C,STD,,0,23000,374030,0,222.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.48200200000002,38.026833,© Google,2019-07,yJfw6Dq3dlXA7HmnbfKXRw,OK,38.0267746,-78.4820537
Feature,Point,"[-78.499803, 38.044977]",4,F2326XC7300,100,ENCL,LTBL,10,MV,STL,0,,,,,14200051,YES,NO,W,STD,,0,3300,374030,0,56.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.499803,38.044977,© Google,2015-10,lSODxqu3uQhXYw5Eys_nFQ,OK,38.0450006,-78.4997732
Feature,Point,"[-78.512619, 38.041537]",4,F2325QO4900,175,ENCL,LTBL,17,MV,STL,0,,,,,880840,YES,NO,W,STD,,0,7000,374030,0,142.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.512619,38.041537,© Google,2019-07,IHVH2HL71lBXebXAZ2YCRA,OK,38.0415174,-78.51258390000002
Feature,Point,"[-78.465247, 38.026936]",4,G0025TE8300,175,ENCL,LTBL,17,MV,STL,0,,,,,567187,YES,NO,W,STD,,0,7000,374030,0,243.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.46524699999998,38.026936,© Google,2019-07,zFTmeLnmIwVbUEzYxp0phA,OK,38.02689216957239,-78.4652544281816
Feature,Point,"[-78.494201, 38.035858]",4,G0025DK4800,100,ENCL,LTBL,10,MV,STL,0,,,,,14163833,YES,NO,W,STD,,0,3300,374030,0,330.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.494201,38.03585800000001,© Google,2017-06,5Ctq8QX-GWF2CgwPlNLwUA,OK,38.03589499050837,-78.49415967950499
Feature,Point,"[-78.514933, 38.039141]",1,F2325PN2200,100,ENFL,YLO,10,HPS,STL,0,DOM,,,2017/01/17,14165631,YES,NO,W,STD,2017/01/17,31444439,8000,374030,0,151.0,CHV01,,,,0,0,1,,,CPR,0,,,,,,,,-78.514933,38.039141,© Google,2019-07,bL59OAJwQEGxpMpYqzshOw,OK,38.03919531587812,-78.5149448085853
Feature,Point,"[-78.489981, 38.033991]",1,G0025FJ6500,150,ENCL,YLO,15,HPS,STL,0,DOM,,,,14164546,YES,NO,W,STD,2017/02/03,7777777,14000,374030,0,166.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.489981,38.033991,© Google,2019-07,w5tZNOy9oOF4X0tghDm1AA,OK,38.03397296745796,-78.48996545819672
Feature,Point,"[-78.474713, 38.066925]",1,G0027OD4100,150,COLN,YLO,15,HPS,STL,0,DOM,,,,16117119,YES,NO,C,STD,2009/06/26,7227670,14000,374030,0,165.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.474713,38.066925,© Google,2014-10,0Y1o3Oh7iNT0DBQkZTie8w,OK,38.06684856235036,-78.47458159322767
Feature,Point,"[-78.473967, 38.067696]",1,G0027OD8700,150,COLN,YLO,15,HPS,STL,0,DOM,,,,16100143,YES,NO,C,STD,2009/06/26,7227671,14000,374030,0,147.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.473967,38.06769600000001,© Google,2014-10,eem9tk7mDozUxmjGz_fGRw,OK,38.0676701,-78.4738344
Feature,Point,"[-78.476438, 38.06541]",1,G0027NC4000,150,COLN,YLO,15,HPS,STL,0,DOM,,,,16117116,YES,NO,C,STD,2009/06/26,7227674,14000,374030,0,136.0,CHV01,,,,0,0,1,,,,0,,,,,,,,-78.476438,38.06541,© Google,2014-10,d9WBYErbBkNlizh1JNQP6A,OK,38.06540812542167,-78.47630130933679
